Months_Inactive_12_mon,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
1,0.00013562,0.99986
2,0.9964,0.00359603
2,0.99499,0.00501
2,0.00019313,0.99981
2,0.00017969,0.99982
3,0.00026692,0.99973
3,0.00018494,0.99982
2,0.00033577,0.99966
2,0.00017969,0.99982
3,0.00027607,0.99972
3,0.00027604,0.99972
3,0.00047086,0.99953
1,5.3542e-05,0.99995
3,0.00035594,0.99964
3,0.00030516,0.99969
3,0.00018665,0.99981
1,5.5559e-05,0.99994
2,0.00010375,0.9999
2,0.00011856,0.99988
2,0.00013393,0.99987
2,0.00033886,0.99966
1,0.98971,0.01029
1,9.6126e-05,0.9999
2,0.00018475,0.99982
2,0.00018475,0.99982
1,5.9391e-05,0.99994
2,0.00030653,0.99969
3,0.00017987,0.99982
3,0.00016253,0.99984
2,0.0001861,0.99981
1,5.7762e-05,0.99994
2,0.00011937,0.99988
2,0.98576,0.01424
2,0.00023623,0.99976
1,5.7762e-05,0.99994
1,0.00010231,0.9999
2,0.00028024,0.99972
1,0.00015942,0.99984
1,9.6126e-05,0.9999
2,0.99395,0.00605
1,0.99028,0.00972
6,0.00013456,0.99987
2,0.9948,0.0052
2,0.0001597,0.99984
1,0.98535,0.01465
2,0.00020077,0.9998
3,0.00029196,0.99971
2,0.00031517,0.99968
3,0.00030519,0.99969
2,0.00033714,0.99966
3,0.00017488,0.99983
2,0.00034248,0.99966
1,9.5249e-05,0.9999
1,5.5077e-05,0.99994
1,7.9494e-05,0.99992
2,0.00019311,0.99981
2,0.00011382,0.99989
2,0.00010386,0.9999
1,0.97132,0.02868
3,0.00017486,0.99983
1,9.5638e-05,0.9999
1,0.00016574,0.99983
3,0.00016883,0.99983
3,0.00031211,0.99969
2,0.00031746,0.99968
3,0.0003139,0.99969
2,0.00013121,0.99987
1,9.3448e-05,0.99991
2,0.00030653,0.99969
1,0.00010231,0.9999
2,0.99104,0.00896
3,0.00053543,0.99946
2,0.00035894,0.99964
2,0.00019311,0.99981
3,0.00018665,0.99981
3,0.00018665,0.99981
2,0.00019864,0.9998
1,0.00016316,0.99984
1,0.00019198,0.99981
2,0.00012144,0.99988
1,0.00017371,0.99983
3,0.00053543,0.99946
3,0.0005948,0.99941
2,0.00011382,0.99989
2,0.99485,0.00515
2,0.0001597,0.99984
3,0.00016413,0.99984
2,0.00018057,0.99982
1,0.00015944,0.99984
2,0.00013827,0.99986
1,0.00016399,0.99984
1,0.0001391,0.99986
1,5.1697e-05,0.99995
3,0.00053272,0.99947
3,0.00018146,0.99982
2,0.00033294,0.99967
2,0.00049554,0.9995
3,0.00018665,0.99981
1,0.00015944,0.99984
1,5.1697e-05,0.99995
2,0.00014134,0.99986
3,0.00019451,0.99981
5,0.00035434,0.99965
1,0.00016112,0.99984
3,0.00027604,0.99972
1,6.4807e-05,0.99994
1,4.5946e-05,0.99995
2,0.00021724,0.99978
2,9.7673e-05,0.9999
2,0.00028024,0.99972
1,4.7263e-05,0.99995
1,0.00018595,0.99981
1,6.4694e-05,0.99994
3,0.00044282,0.99956
1,0.00013184,0.99987
2,0.00011065,0.99989
1,0.98932,0.01068
2,0.00012101,0.99988
3,0.00036935,0.99963
2,0.00011482,0.99989
2,9.4951e-05,0.99991
1,0.00017371,0.99983
1,8.6952e-05,0.99991
1,0.00017371,0.99983
1,9.2637e-05,0.99991
4,0.00022556,0.99977
3,0.00031104,0.99969
1,5.5559e-05,0.99994
2,0.00019517,0.9998
3,0.00027008,0.99973
1,5.5077e-05,0.99994
1,0.00010881,0.99989
1,9.9893e-05,0.9999
3,0.99447,0.00553
1,5.7151e-05,0.99994
3,0.00044282,0.99956
2,0.00019517,0.9998
1,0.96806,0.03194
3,0.00016966,0.99983
1,8.9404e-05,0.99991
1,5.5559e-05,0.99994
3,0.00048435,0.99952
3,0.00016966,0.99983
1,7.7279e-05,0.99992
1,6.2502e-05,0.99994
2,0.00044353,0.99956
3,0.00021962,0.99978
3,0.0003139,0.99969
2,0.00010985,0.99989
2,0.00011482,0.99989
3,0.00060712,0.99939
3,0.000498,0.9995
1,8.9404e-05,0.99991
1,0.000109,0.99989
1,4.595e-05,0.99995
3,0.00050163,0.9995
3,0.0001736,0.99983
2,0.99466,0.00534
2,0.00012511,0.99987
3,0.00017987,0.99982
3,0.00027604,0.99972
2,0.00040077,0.9996
3,0.000516,0.99948
3,0.00028395,0.99972
2,0.99236,0.00764
2,0.00032945,0.99967
3,0.00019844,0.9998
3,0.00031726,0.99968
1,9.6126e-05,0.9999
2,0.00019751,0.9998
2,0.00011483,0.99989
3,0.00060712,0.99939
2,0.00031749,0.99968
3,0.00056716,0.99943
1,5.3547e-05,0.99995
3,0.00018494,0.99982
2,0.00020077,0.9998
3,0.00028395,0.99972
3,0.00027604,0.99972
2,0.00010736,0.99989
6,0.00046462,0.99954
2,0.00032942,0.99967
2,0.00029799,0.9997
1,5.7762e-05,0.99994
3,0.00048435,0.99952
3,0.00027607,0.99972
2,0.00031746,0.99968
1,5.6861e-05,0.99994
1,0.00014421,0.99986
1,9.4447e-05,0.99991
3,0.00047086,0.99953
3,0.00030251,0.9997
2,0.00030653,0.99969
2,0.00019311,0.99981
3,0.0002596,0.99974
3,0.00052057,0.99948
1,0.98941,0.01059
1,9.5577e-05,0.9999
3,0.99482,0.00518
1,9.6126e-05,0.9999
3,0.00017486,0.99983
2,0.00030803,0.99969
3,0.00030251,0.9997
3,0.00018665,0.99981
1,0.0002373,0.99976
3,0.0001834,0.99982
3,0.00031104,0.99969
2,0.00019517,0.9998
2,0.00030803,0.99969
3,0.00033251,0.99967
1,9.5249e-05,0.9999
1,7.9494e-05,0.99992
3,0.00018665,0.99981
4,0.00018134,0.99982
2,0.00033886,0.99966
1,5.7762e-05,0.99994
2,0.00029799,0.9997
1,9.5577e-05,0.9999
3,0.00029408,0.99971
3,0.00047091,0.99953
3,0.00032275,0.99968
2,9.4951e-05,0.99991
2,0.00033577,0.99966
1,4.595e-05,0.99995
2,0.00024617,0.99975
2,0.00031749,0.99968
1,0.00014422,0.99986
3,0.00030842,0.99969
3,0.0001736,0.99983
3,0.00047091,0.99953
2,9.3844e-05,0.99991
3,0.00053272,0.99947
2,0.00011743,0.99988
3,0.00018665,0.99981
2,0.00028744,0.99971
1,0.00017042,0.99983
1,5.8763e-05,0.99994
1,0.00017371,0.99983
3,0.00045905,0.99954
3,0.00074656,0.99925
1,9.0056e-05,0.99991
1,9.6126e-05,0.9999
2,0.00035894,0.99964
1,0.98102,0.01898
1,8.6952e-05,0.99991
3,0.0004794,0.99952
3,0.00027607,0.99972
2,0.99485,0.00515
2,0.00033577,0.99966
2,0.00021143,0.99979
4,0.0002344,0.99977
3,0.00016415,0.99984
3,0.00017486,0.99983
1,0.98217,0.01783
1,6.3492e-05,0.99994
1,0.00014422,0.99986
3,0.0002596,0.99974
2,0.00029799,0.9997
3,6.846e-05,0.99993
2,0.00011482,0.99989
2,0.00011482,0.99989
2,0.00030653,0.99969
1,5.6153e-05,0.99994
3,0.00017987,0.99982
3,0.9968,0.00320374
6,0.00024781,0.99975
3,0.00032275,0.99968
2,0.00027243,0.99973
3,0.00029196,0.99971
3,0.00060712,0.99939
3,0.000516,0.99948
2,0.00010386,0.9999
3,0.00044282,0.99956
3,0.00016768,0.99983
3,0.99673,0.00326528
3,0.00017488,0.99983
2,0.00019751,0.9998
1,9.4455e-05,0.99991
2,0.00012144,0.99988
3,0.00017987,0.99982
3,0.000516,0.99948
3,0.00027607,0.99972
2,0.00011482,0.99989
2,3.7045e-05,0.99996
2,0.00028024,0.99972
2,0.00032942,0.99967
2,0.00011482,0.99989
3,0.00018494,0.99982
3,0.00015435,0.99985
2,0.00029799,0.9997
2,0.98958,0.01042
3,0.00018558,0.99981
1,0.00018025,0.99982
2,0.00011065,0.99989
2,0.0001861,0.99981
2,0.00028814,0.99971
1,9.3448e-05,0.99991
1,5.7762e-05,0.99994
3,0.00032275,0.99968
1,4.5946e-05,0.99995
1,9.4447e-05,0.99991
3,0.00043053,0.99957
3,0.00031104,0.99969
2,0.00033692,0.99966
3,0.00028395,0.99972
3,0.00016415,0.99984
3,0.00027604,0.99972
1,0.98874,0.01126
1,0.00010183,0.9999
3,0.00031104,0.99969
3,0.00027604,0.99972
2,9.7673e-05,0.9999
2,0.00011483,0.99989
3,0.00029408,0.99971
3,0.000498,0.9995
1,9.6126e-05,0.9999
3,0.00029408,0.99971
3,0.00015435,0.99985
2,0.00040297,0.9996
2,0.00033692,0.99966
3,0.00054115,0.99946
3,0.00018145,0.99982
1,0.00013882,0.99986
5,0.00061486,0.99939
2,0.99499,0.00501
1,9.6126e-05,0.9999
2,0.00028024,0.99972
3,0.00044282,0.99956
2,0.00012274,0.99988
3,0.00030519,0.99969
3,0.00018665,0.99981
1,0.00016249,0.99984
6,0.00038238,0.99962
3,0.00058553,0.99941
3,0.00027604,0.99972
1,0.00015363,0.99985
3,0.00028395,0.99972
3,0.00016883,0.99983
1,0.00016249,0.99984
1,9.2974e-05,0.99991
2,0.99137,0.00863
1,5.5564e-05,0.99994
2,9.7673e-05,0.9999
1,0.00017934,0.99982
1,4.6711e-05,0.99995
3,0.00031726,0.99968
1,0.98375,0.01625
2,0.99513,0.00487126
2,0.00033886,0.99966
3,0.00018665,0.99981
2,0.00019143,0.99981
1,0.00016574,0.99983
1,0.9718,0.0282
3,0.00043049,0.99957
3,0.00030516,0.99969
3,0.00030516,0.99969
4,0.00037935,0.99962
2,0.00016428,0.99984
1,8.6952e-05,0.99991
3,0.00030516,0.99969
2,0.00017297,0.99983
2,0.00011937,0.99988
1,8.453e-05,0.99992
2,0.00038424,0.99962
1,5.6153e-05,0.99994
2,0.00011703,0.99988
2,0.00021834,0.99978
1,4.595e-05,0.99995
2,0.00018057,0.99982
2,0.00028024,0.99972
2,0.00010736,0.99989
3,0.00045531,0.99954
3,0.00017045,0.99983
3,0.00017987,0.99982
3,0.00025239,0.99975
2,0.00021042,0.99979
2,0.00019143,0.99981
3,0.00016883,0.99983
3,0.000516,0.99948
1,5.1951e-05,0.99995
3,0.00052608,0.99947
4,0.00032257,0.99968
5,0.00058135,0.99942
1,0.00015958,0.99984
3,0.00048435,0.99952
2,0.00012511,0.99987
3,0.00050163,0.9995
3,0.00053237,0.99947
1,9.7154e-05,0.9999
1,0.00015804,0.99984
3,0.00043053,0.99957
2,0.00020077,0.9998
2,0.00010387,0.9999
1,5.8465e-05,0.99994
1,7.7279e-05,0.99992
1,4.7263e-05,0.99995
1,9.0064e-05,0.99991
1,0.00016305,0.99984
3,0.00055052,0.99945
1,0.00015958,0.99984
2,0.00033886,0.99966
3,0.0002596,0.99974
4,0.00019835,0.9998
2,0.00011811,0.99988
3,0.00029196,0.99971
3,0.00030516,0.99969
1,0.00019296,0.99981
1,0.00013562,0.99986
3,0.00048435,0.99952
2,0.00033692,0.99966
3,0.00043049,0.99957
1,0.98902,0.01098
3,0.00045905,0.99954
1,5.1697e-05,0.99995
1,0.00016249,0.99984
2,0.00021042,0.99979
2,0.00011482,0.99989
2,0.00034841,0.99965
3,0.00017488,0.99983
2,0.0004903,0.99951
1,0.00010679,0.99989
2,0.00019683,0.9998
1,5.1697e-05,0.99995
2,0.00028814,0.99971
2,0.00011604,0.99988
3,0.00050163,0.9995
3,0.99467,0.00533
2,0.00032656,0.99967
3,0.0003139,0.99969
1,0.00015363,0.99985
1,5.5559e-05,0.99994
3,0.00031231,0.99969
3,0.00043053,0.99957
3,0.00054115,0.99946
2,0.00010985,0.99989
2,0.00032656,0.99967
2,0.00035894,0.99964
3,0.00015871,0.99984
2,0.00033886,0.99966
3,0.99467,0.00533
3,0.000516,0.99948
1,8.453e-05,0.99992
3,0.00053055,0.99947
3,0.00030251,0.9997
3,0.00015871,0.99984
3,0.00035594,0.99964
5,0.00057631,0.99942
1,0.00010376,0.9999
3,0.00032275,0.99968
3,0.00032275,0.99968
1,9.6126e-05,0.9999
2,0.00047251,0.99953
1,6.2502e-05,0.99994
2,0.00019313,0.99981
2,0.00038424,0.99962
2,0.00011937,0.99988
2,0.00017969,0.99982
3,0.00020516,0.99979
3,0.00043049,0.99957
2,0.00019311,0.99981
2,0.00032656,0.99967
1,0.99374,0.00626
3,0.99447,0.00553
3,0.00053055,0.99947
1,9.2637e-05,0.99991
3,0.00050277,0.9995
0,1.8481e-05,0.99998
3,0.00016415,0.99984
3,0.00043049,0.99957
3,0.00017987,0.99982
1,0.00019502,0.9998
2,0.00019311,0.99981
1,8.1736e-05,0.99992
2,0.98616,0.01384
3,0.99825,0.00175068
5,0.00063344,0.99937
1,9.5577e-05,0.9999
2,0.00032656,0.99967
2,0.00035894,0.99964
1,5.3542e-05,0.99995
2,0.0001933,0.99981
3,0.00056988,0.99943
3,0.00017987,0.99982
2,0.00032656,0.99967
1,4.7263e-05,0.99995
2,0.0001597,0.99984
1,5.3547e-05,0.99995
2,0.00032942,0.99967
1,9.3448e-05,0.99991
1,0.00016399,0.99984
2,0.00029051,0.99971
1,0.00014421,0.99986
1,0.00011504,0.99988
1,6.054e-05,0.99994
1,0.00010231,0.9999
1,5.8763e-05,0.99994
2,0.00032942,0.99967
2,0.0001861,0.99981
3,0.0002596,0.99974
2,0.00010736,0.99989
3,0.00053272,0.99947
2,0.00010684,0.99989
3,0.00019396,0.99981
2,0.00036066,0.99964
3,0.00031211,0.99969
2,0.00033577,0.99966
1,5.3542e-05,0.99995
1,5.5559e-05,0.99994
1,5.1697e-05,0.99995
2,0.00028024,0.99972
2,0.00029799,0.9997
2,0.00032656,0.99967
2,0.00011743,0.99988
3,0.00028395,0.99972
4,0.00024008,0.99976
1,5.0256e-05,0.99995
3,0.00041087,0.99959
3,0.00074656,0.99925
2,9.9979e-05,0.9999
3,0.00015007,0.99985
2,0.00010386,0.9999
1,5.3542e-05,0.99995
2,0.00033692,0.99966
1,6.054e-05,0.99994
1,0.00017042,0.99983
3,0.00028395,0.99972
1,9.3457e-05,0.99991
2,0.00035894,0.99964
3,0.00078294,0.99922
3,0.00044282,0.99956
2,0.00011382,0.99989
5,0.00030831,0.99969
1,0.00015804,0.99984
2,0.00019751,0.9998
1,4.5946e-05,0.99995
3,0.00030251,0.9997
3,0.00028395,0.99972
2,0.00034248,0.99966
2,0.00031746,0.99968
2,0.00018612,0.99981
3,0.000498,0.9995
2,0.00010684,0.99989
1,0.00010183,0.9999
2,0.00012982,0.99987
1,0.00017934,0.99982
1,5.5282e-05,0.99994
1,0.00015804,0.99984
1,6.6908e-05,0.99993
3,0.00015007,0.99985
2,0.00011703,0.99988
2,0.0001597,0.99984
3,0.0003139,0.99969
1,0.00017371,0.99983
1,0.00015958,0.99984
2,0.99724,0.002764
3,0.00030842,0.99969
1,8.7379e-05,0.99991
1,0.00016114,0.99984
3,0.00018665,0.99981
2,0.00011382,0.99989
1,0.00014421,0.99986
2,0.00016428,0.99984
2,0.00032945,0.99967
2,0.00019311,0.99981
6,0.00012185,0.99988
6,0.00041093,0.99959
1,6.054e-05,0.99994
3,0.00031104,0.99969
1,8.9305e-05,0.99991
2,0.00027243,0.99973
3,0.00018146,0.99982
2,9.7673e-05,0.9999
3,0.99702,0.00298315
2,0.00011483,0.99989
2,0.00017949,0.99982
1,5.8763e-05,0.99994
4,0.00062355,0.99938
1,0.00015363,0.99985
2,0.99706,0.00294141
1,0.00016399,0.99984
3,0.00017488,0.99983
1,0.00013184,0.99987
2,0.00019864,0.9998
3,0.00026028,0.99974
1,9.6126e-05,0.9999
1,0.98869,0.01131
1,0.00013185,0.99987
3,0.00048435,0.99952
1,5.1951e-05,0.99995
3,0.00031211,0.99969
2,0.00034248,0.99966
2,0.00037246,0.99963
3,0.00030516,0.99969
1,0.00015942,0.99984
1,5.7762e-05,0.99994
3,0.00027604,0.99972
3,0.00030251,0.9997
1,6.8395e-05,0.99993
2,0.99485,0.00515
2,0.00016891,0.99983
3,0.00021962,0.99978
3,0.00029411,0.99971
2,0.00032945,0.99967
2,0.00011671,0.99988
3,0.00016966,0.99983
3,0.00018665,0.99981
1,0.00014834,0.99985
1,9.8837e-05,0.9999
1,0.99394,0.00606
3,0.00026692,0.99973
3,0.0002596,0.99974
2,0.00035894,0.99964
2,0.00019751,0.9998
3,6.2213e-05,0.99994
1,0.00016112,0.99984
2,0.00032942,0.99967
3,0.00055052,0.99945
3,0.000516,0.99948
2,0.00011065,0.99989
2,0.00019751,0.9998
3,0.00017488,0.99983
3,0.00016415,0.99984
1,9.5577e-05,0.9999
2,0.00019143,0.99981
2,0.99169,0.00831
3,0.00018864,0.99981
1,9.0064e-05,0.99991
3,0.00062998,0.99937
1,5.7762e-05,0.99994
3,0.00026692,0.99973
2,0.99634,0.00365621
3,0.00029408,0.99971
3,0.00048435,0.99952
2,0.00019864,0.9998
1,4.7263e-05,0.99995
2,0.00010386,0.9999
2,0.00011703,0.99988
1,9.3457e-05,0.99991
3,0.00078294,0.99922
3,0.00016415,0.99984
2,0.00016428,0.99984
6,0.00013804,0.99986
5,0.00038536,0.99961
1,6.282e-05,0.99994
3,0.00030251,0.9997
4,0.9969,0.00310334
2,0.00032656,0.99967
2,0.00011382,0.99989
3,0.00048435,0.99952
3,6.6941e-05,0.99993
2,0.00010386,0.9999
1,0.98723,0.01277
3,0.00030251,0.9997
3,0.00016883,0.99983
3,0.00031726,0.99968
2,0.00012982,0.99987
3,0.00047091,0.99953
3,0.00048673,0.99951
1,9.2637e-05,0.99991
3,0.00033251,0.99967
3,0.00047091,0.99953
2,0.99695,0.00305189
2,0.00017969,0.99982
3,0.00018665,0.99981
1,0.00015942,0.99984
4,0.00036878,0.99963
3,0.0003139,0.99969
1,8.453e-05,0.99992
2,0.00030803,0.99969
1,6.054e-05,0.99994
2,0.00010985,0.99989
1,8.4537e-05,0.99992
3,0.00028395,0.99972
3,0.00027607,0.99972
3,0.00018145,0.99982
2,0.00023373,0.99977
2,0.00032656,0.99967
1,5.5564e-05,0.99994
2,0.00019864,0.9998
2,9.496e-05,0.99991
1,5.3664e-05,0.99995
3,0.00053543,0.99946
3,0.00018665,0.99981
3,0.00018162,0.99982
2,0.0001747,0.99983
3,0.0002596,0.99974
2,0.00033692,0.99966
3,0.00050163,0.9995
2,0.00032656,0.99967
4,0.9973,0.00270308
1,9.6126e-05,0.9999
1,0.00011504,0.99988
3,0.00030842,0.99969
3,0.00029408,0.99971
1,5.1697e-05,0.99995
6,0.0001465,0.99985
2,0.00029507,0.9997
3,0.00048435,0.99952
1,0.00015804,0.99984
3,0.00018145,0.99982
3,0.00030516,0.99969
2,0.00030653,0.99969
1,8.4537e-05,0.99992
3,0.99788,0.00212041
1,5.7151e-05,0.99994
3,0.00044282,0.99956
3,0.00020516,0.99979
1,0.00013562,0.99986
1,6.282e-05,0.99994
4,0.00023893,0.99976
3,0.000516,0.99948
2,0.00017969,0.99982
3,0.00053055,0.99947
2,0.00032656,0.99967
2,0.00023623,0.99976
2,0.00044353,0.99956
4,0.00040183,0.9996
0,0.98319,0.01681
3,0.00052057,0.99948
6,0.00034959,0.99965
3,0.00053237,0.99947
2,0.00047251,0.99953
3,0.00016966,0.99983
3,0.00016883,0.99983
3,6.846e-05,0.99993
2,0.00033886,0.99966
3,0.00018053,0.99982
3,0.0005948,0.99941
3,0.00030251,0.9997
3,0.00027604,0.99972
2,0.00019864,0.9998
4,0.00036558,0.99963
2,0.00018057,0.99982
3,0.00016883,0.99983
3,0.00018494,0.99982
3,0.00017987,0.99982
2,0.00012511,0.99987
2,0.00012144,0.99988
3,0.99788,0.00211807
2,0.00018475,0.99982
2,0.00017468,0.99983
3,0.00015435,0.99985
3,0.00045531,0.99954
2,0.00028024,0.99972
2,0.00010985,0.99989
3,0.00015871,0.99984
1,0.00019296,0.99981
2,0.00011604,0.99988
2,0.99654,0.00345754
3,0.00017486,0.99983
1,5.1951e-05,0.99995
1,0.00016249,0.99984
3,0.00016883,0.99983
1,2.0494e-05,0.99998
1,0.00014907,0.99985
3,0.00048673,0.99951
3,0.0002596,0.99974
2,0.00033577,0.99966
3,0.00017486,0.99983
3,0.00027607,0.99972
3,0.00052608,0.99947
2,0.00033886,0.99966
1,0.00015804,0.99984
3,0.00053055,0.99947
3,0.00015435,0.99985
2,0.00037246,0.99963
2,0.00012144,0.99988
3,0.00032275,0.99968
3,0.00031104,0.99969
1,8.9404e-05,0.99991
3,0.00043981,0.99956
3,0.00025237,0.99975
2,0.00020424,0.9998
2,0.00011066,0.99989
3,0.00031104,0.99969
3,0.00048435,0.99952
1,0.00016114,0.99984
4,0.00055021,0.99945
2,0.00032942,0.99967
2,0.00010387,0.9999
2,0.00018399,0.99982
3,0.00050168,0.9995
2,0.0001861,0.99981
3,0.000498,0.9995
3,0.00015435,0.99985
1,0.00016861,0.99983
1,0.00016112,0.99984
3,0.000516,0.99948
3,0.00052608,0.99947
1,5.7762e-05,0.99994
5,0.9981,0.00189674
3,0.0005948,0.99941
1,8.453e-05,0.99992
1,0.00013562,0.99986
1,0.00014421,0.99986
1,0.00016249,0.99984
2,0.00011482,0.99989
1,0.00016305,0.99984
1,2.0316e-05,0.99998
3,0.00033411,0.99967
2,0.00010684,0.99989
2,0.0001546,0.99985
2,0.00010386,0.9999
3,0.00052608,0.99947
2,0.00019683,0.9998
1,9.3538e-05,0.99991
2,0.00012144,0.99988
3,0.00053543,0.99946
3,0.00033411,0.99967
3,0.00018665,0.99981
1,0.00016574,0.99983
1,5.5077e-05,0.99994
1,9.6126e-05,0.9999
3,0.00015435,0.99985
1,0.99031,0.00969
1,0.00016249,0.99984
6,0.00016195,0.99984
2,0.00031746,0.99968
1,6.282e-05,0.99994
2,0.00011483,0.99989
2,0.00035894,0.99964
3,0.00015435,0.99985
2,0.00019864,0.9998
4,0.99844,0.00155634
2,0.00040297,0.9996
3,0.00048435,0.99952
6,0.99515,0.00485493
3,0.00056716,0.99943
3,0.00016865,0.99983
2,0.00010684,0.99989
2,0.00032942,0.99967
1,8.6952e-05,0.99991
3,0.00021962,0.99978
1,5.6825e-05,0.99994
3,0.00016883,0.99983
1,6.282e-05,0.99994
4,0.9972,0.00280488
1,0.00015804,0.99984
3,0.00016413,0.99984
2,0.00034841,0.99965
3,0.00015435,0.99985
3,0.00048435,0.99952
1,9.3448e-05,0.99991
1,0.0001391,0.99986
3,0.00054115,0.99946
2,0.00027243,0.99973
2,0.0001933,0.99981
1,0.00019296,0.99981
4,0.00055021,0.99945
3,0.00030845,0.99969
3,0.00017987,0.99982
1,0.000109,0.99989
3,0.00052052,0.99948
1,6.3492e-05,0.99994
2,0.00011751,0.99988
3,0.00015007,0.99985
3,0.99781,0.00219052
2,0.00020424,0.9998
3,0.00019866,0.9998
3,0.0003139,0.99969
4,0.99727,0.00272694
1,0.00013184,0.99987
3,0.0003139,0.99969
3,0.99768,0.00231656
3,0.00019396,0.99981
1,8.6952e-05,0.99991
3,0.00058851,0.99941
1,9.0056e-05,0.99991
1,4.8595e-05,0.99995
2,0.00020424,0.9998
2,0.0001861,0.99981
2,0.00031749,0.99968
3,0.000516,0.99948
2,0.00033294,0.99967
4,0.99835,0.00164579
2,0.00010684,0.99989
4,0.99737,0.0026282
2,0.00029799,0.9997
2,0.00019313,0.99981
3,0.00017488,0.99983
3,0.00019771,0.9998
2,0.00011604,0.99988
3,0.00032275,0.99968
6,0.00039606,0.9996
4,0.00021132,0.99979
3,0.00028535,0.99971
3,0.00043049,0.99957
3,0.00018162,0.99982
2,0.00029801,0.9997
2,0.00020424,0.9998
2,0.00033886,0.99966
3,0.00016883,0.99983
2,0.00032434,0.99968
3,0.00047086,0.99953
3,0.00018665,0.99981
1,0.00015804,0.99984
3,0.00016415,0.99984
3,0.00053543,0.99946
1,0.00015365,0.99985
3,0.00018864,0.99981
1,5.7151e-05,0.99994
4,0.9984,0.00160016
3,0.00025237,0.99975
3,0.00030516,0.99969
1,0.00013184,0.99987
2,0.00011811,0.99988
1,5.3547e-05,0.99995
2,0.00033294,0.99967
2,0.00032656,0.99967
2,0.00020424,0.9998
2,0.00017468,0.99983
3,0.00047086,0.99953
3,0.0002596,0.99974
3,0.99808,0.00191647
2,0.00026001,0.99974
3,0.00018145,0.99982
3,0.00031726,0.99968
3,0.000516,0.99948
3,0.0003262,0.99967
3,0.00053543,0.99946
2,0.00021834,0.99978
1,4.2705e-05,0.99996
3,0.00050168,0.9995
2,0.00019143,0.99981
3,0.00016413,0.99984
2,0.00016428,0.99984
2,0.00011811,0.99988
4,0.00064703,0.99935
3,0.00030251,0.9997
2,0.00033886,0.99966
3,0.00056716,0.99943
4,0.00034315,0.99966
2,0.00021042,0.99979
1,9.2637e-05,0.99991
3,0.00053543,0.99946
3,0.00017488,0.99983
2,0.00019864,0.9998
2,0.00017468,0.99983
2,0.00010386,0.9999
3,0.00015435,0.99985
2,0.00012982,0.99987
2,0.0001861,0.99981
3,6.7657e-05,0.99993
3,0.00028395,0.99972
1,0.00015804,0.99984
2,0.00031746,0.99968
2,0.99495,0.00505
3,0.00016415,0.99984
4,0.00062901,0.99937
3,0.99814,0.00186317
4,0.00064375,0.99936
3,0.00018736,0.99981
1,9.5577e-05,0.9999
3,0.00031211,0.99969
2,0.00031746,0.99968
2,0.00030653,0.99969
3,0.00044282,0.99956
3,0.00027604,0.99972
2,0.00013897,0.99986
3,0.00045531,0.99954
4,0.00039421,0.99961
2,0.00012511,0.99987
1,5.5077e-05,0.99994
4,0.00032639,0.99967
2,0.99697,0.00302546
3,0.00028395,0.99972
2,0.00010386,0.9999
3,0.00017987,0.99982
2,0.99378,0.00622
3,0.00030516,0.99969
4,0.00071117,0.99929
3,0.00033251,0.99967
3,0.0001736,0.99983
3,0.00015871,0.99984
1,8.6952e-05,0.99991
2,9.4951e-05,0.99991
3,0.00053543,0.99946
2,0.00019751,0.9998
4,0.00058531,0.99941
2,0.00012511,0.99987
3,0.00018145,0.99982
3,0.0002596,0.99974
3,0.00030516,0.99969
3,0.0002596,0.99974
3,0.00030516,0.99969
1,7.9702e-05,0.99992
2,0.00010736,0.99989
2,0.00019683,0.9998
3,0.00025237,0.99975
2,0.00031749,0.99968
2,0.00029801,0.9997
2,0.00033886,0.99966
3,0.00030519,0.99969
4,0.00033359,0.99967
3,0.000498,0.9995
2,0.99485,0.00515
2,7.0576e-05,0.99993
2,0.00019764,0.9998
3,0.00019771,0.9998
4,0.00025058,0.99975
3,0.00011574,0.99988
3,0.99812,0.00188031
3,0.00018146,0.99982
4,0.00060624,0.99939
1,7.9494e-05,0.99992
4,0.00021738,0.99978
3,0.00047086,0.99953
4,0.00065394,0.99935
2,0.00037246,0.99963
4,0.00034315,0.99966
3,0.00018146,0.99982
3,0.00015435,0.99985
2,0.00032656,0.99967
2,7.1987e-05,0.99993
2,0.00033714,0.99966
3,0.99808,0.0019163
2,4.17e-05,0.99996
2,0.00011382,0.99989
3,0.00031211,0.99969
3,0.0003139,0.99969
4,0.00020404,0.9998
4,0.00036558,0.99963
4,0.00013603,0.99986
3,0.00018665,0.99981
4,0.00013987,0.99986
2,0.00011382,0.99989
4,0.00022556,0.99977
3,0.00027607,0.99972
3,0.99816,0.00184351
3,0.0003139,0.99969
2,0.00033577,0.99966
2,0.00012144,0.99988
3,0.00052052,0.99948
3,0.00030251,0.9997
2,0.00010307,0.9999
3,0.00052052,0.99948
4,0.00062907,0.99937
4,0.00013226,0.99987
4,0.00062355,0.99938
3,0.99844,0.00155735
2,0.00018475,0.99982
3,0.0003139,0.99969
2,0.00018475,0.99982
3,0.00010545,0.99989
4,0.00020979,0.99979
